order_id,date,customer_age,product_category,region,quantity,unit_price,discount_pct,payment_method,order_status,customer_satisfaction,return_flag,revenue
10906,2024-04-07 09:56:53.844870,34.0,Electronics,West,7.0,2.78,0.129,PayPal,PENDING,2.0,0.0,16.95
10907,2024-04-08 07:51:59.599666,22.0,Home,South,14.0,3.19,0.311,Debit Card,Refunded,4.0,0.0,30.77
10908,2024-04-09 05:47:05.354462,48.0,Toys,South,3.0,71.82,0.028,Cash,Pending,3.0,0.0,209.43
10909,2024-04-10 03:42:11.109257,22.0,Food,East,18.0,80.96,0.264,,Refunded,4.0,,1072.56
10910,2024-04-11 01:37:16.864053,55.0,Toys,North,16.0,10.94,0.324,Debit Card,Completed,1.0,0.0,118.33
10911,2024-04-11 23:32:22.618849,20.0,Toys,Central,19.0,60.29,0.269,Debit Card,Pending,,0.0,837.37
10912,2024-04-12 21:27:28.373644,70.0,Books,West,19.0,40.07,0.199,PayPal,Completed,1.0,,609.83
10913,2024-04-13 19:22:34.128440,40.0,Electronics,South,18.0,21.31,0.38,Credit Card,Cancelled,,0.0,237.82
10914,2024-04-14 17:17:39.883236,54.0,Food,North,16.0,106.08,0.12,,Refunded,5.0,0.0,1493.61
10915,2024-04-15 15:12:45.638031,70.0,Food,East,8.0,7.8,0.008,Debit Card,Cancelled,,0.0,61.9
10916,2024-04-16 13:07:51.392827,54.0,Toys,South,1.0,131.24,0.173,Debit Card,Pending,5.0,0.0,108.54
10917,2024-04-17 11:02:57.147623,27.0,Electronics,East,17.0,13.82,0.013,Debit Card,Completed,3.0,0.0,231.89
10918,2024-04-18 08:58:02.902418,,Sports,West,12.0,280.86,0.382,Credit Card,Pending,5.0,0.0,2082.86
10919,2024-04-19 06:53:08.657214,36.0,Food,Central,11.0,9.91,0.084,Cash,Cancelled,4.0,0.0,99.85
10920,2024-04-20 04:48:14.412010,34.0,Sports,South,5.0,21.72,0.316,PayPal,Pending,5.0,1.0,74.28
10921,2024-04-21 02:43:20.166805,38.0,Electronics,South,12.0,35.53,0.31,Credit Card,PENDING,4.0,0.0,294.19
10922,2024-04-22 00:38:25.921601,31.0,Sports,West,17.0,35.26,0.087,Debit Card,completed,,,547.27
10923,2024-04-22 22:33:31.676397,26.0,Clothing,North,6.0,59.68,0.248,Credit Card,Cancelled,,0.0,269.28
10924,2024-04-23 20:28:37.431192,63.0,Books,Central,1.0,7.08,0.019,Credit Card,Pending,,0.0,6.95
10925,2024-04-24 18:23:43.185988,18.0,Beauty,South,5.0,31.67,0.193,Credit Card,Completed,5.0,0.0,127.79
10926,2024-04-25 16:18:48.940783,68.0,Food,Central,14.0,39.09,0.006,Cash,Pending,,0.0,543.98
10927,2024-04-26 14:13:54.695579,62.0,Home,South,5.0,17.58,0.368,crypto,Completed,5.0,0.0,55.55
10928,2024-04-27 12:09:00.450375,30.0,Books,Central,1.0,53.78,0.39,PayPal,completed,5.0,1.0,32.81
10929,2024-04-28 10:04:06.205170,21.0,Beauty,East,18.0,6.58,0.089,Cash,Pending,2.0,1.0,107.9
10930,2024-04-29 07:59:11.959966,18.0,Sports,South,16.0,22.38,0.083,Cash,completed,2.0,0.0,328.36
10931,2024-04-30 05:54:17.714762,66.0,Food,Central,9.0,13.41,0.301,crypto,Cancelled,5.0,0.0,84.36
10932,2024-05-01 03:49:23.469557,57.0,Sports,North,19.0,22.46,0.101,Cash,Completed,4.0,0.0,383.64
10933,2024-05-02 01:44:29.224353,49.0,Clothing,East,5.0,188.0,0.358,Credit Card,PENDING,3.0,0.0,603.48
10934,2024-05-02 23:39:34.979149,51.0,Electronics,East,2.0,192.43,0.23,Credit Card,Cancelled,1.0,0.0,296.34
10935,2024-05-03 21:34:40.733944,45.0,Food,North,15.0,152.09,0.14,Debit Card,Completed,2.0,1.0,1961.96
10936,2024-05-04 19:29:46.488740,48.0,Beauty,Central,7.0,19.02,0.333,Cash,completed,5.0,0.0,88.8
10937,2024-05-05 17:24:52.243536,25.0,Beauty,West,4.0,98.41,,Debit Card,Refunded,1.0,,316.09
10938,2024-05-06 15:19:57.998331,56.0,Clothing,North,1.0,37.9,0.365,PayPal,Pending,2.0,0.0,24.07
10939,2024-05-07 13:15:03.753127,43.0,Clothing,Central,13.0,34.98,0.371,Credit Card,completed,3.0,0.0,286.03
10940,2024-05-08 11:10:09.507923,51.0,Toys,,7.0,30.18,0.066,PayPal,Completed,4.0,0.0,197.32
10941,2024-05-09 09:05:15.262718,71.0,Food,North,15.0,273.17,0.001,crypto,Completed,5.0,0.0,4093.45
10942,2024-05-10 07:00:21.017514,,Sports,South,14.0,170.55,0.394,Credit Card,Completed,3.0,0.0,1446.95
10943,2024-05-11 04:55:26.772310,20.0,Home,Central,19.0,80.95,0.362,PayPal,Completed,2.0,0.0,981.28
10944,2024-05-12 02:50:32.527105,67.0,Beauty,West,18.0,26.99,0.022,crypto,Pending,5.0,1.0,475.13
10945,2024-05-13 00:45:38.281901,29.0,Beauty,South,10.0,34.73,0.333,PayPal,Cancelled,1.0,1.0,231.65
10946,2024-05-13 22:40:44.036697,18.0,Clothing,North,9.0,62.59,0.183,crypto,PENDING,,0.0,460.22
10947,2024-05-14 20:35:49.791492,71.0,Books,North,8.0,17.71,0.104,crypto,Refunded,4.0,1.0,126.95
10948,2024-05-15 18:30:55.546288,61.0,Clothing,North,10.0,102.1,0.351,Credit Card,Pending,2.0,0.0,662.63
10949,2024-05-16 16:26:01.301084,22.0,Home,Central,17.0,10.96,,Debit Card,Completed,4.0,1.0,171.6
10950,2024-05-17 14:21:07.055879,47.0,Sports,Central,2.0,53.0,0.379,crypto,Pending,5.0,0.0,65.83
10951,2024-05-18 12:16:12.810675,47.0,Sports,South,6.0,2.12,0.082,crypto,completed,,0.0,11.68
10952,2024-05-19 10:11:18.565471,74.0,Books,West,5.0,17.1,0.245,Credit Card,PENDING,3.0,0.0,64.55
10953,2024-05-20 08:06:24.320266,34.0,Beauty,South,9.0,400.7,0.089,Debit Card,Completed,4.0,0.0,3285.34
10954,2024-05-21 06:01:30.075062,65.0,Clothing,East,5.0,114.83,0.218,,Refunded,1.0,0.0,448.99
10955,2024-05-22 03:56:35.829858,64.0,Toys,North,18.0,209.05,0.274,Cash,Completed,2.0,0.0,2731.87
10956,2024-05-23 01:51:41.584653,40.0,Sports,North,9.0,14.87,0.076,Debit Card,PENDING,1.0,0.0,123.66
10957,2024-05-23 23:46:47.339449,32.0,Home,North,17.0,37.51,0.208,PayPal,Refunded,4.0,0.0,505.03
10958,2024-05-24 21:41:53.094245,54.0,Food,South,17.0,154.22,0.188,Credit Card,PENDING,,0.0,2128.85
10959,2024-05-25 19:36:58.849040,38.0,Electronics,South,12.0,70.79,0.028,Debit Card,Refunded,3.0,0.0,825.69
10960,2024-05-26 17:32:04.603836,31.0,Electronics,North,7.0,60.96,0.327,Cash,Cancelled,3.0,0.0,287.18
10961,2024-05-27 15:27:10.358632,19.0,Electronics,South,3.0,234.32,0.134,,Cancelled,1.0,0.0,608.76
10962,2024-05-28 13:22:16.113427,28.0,Toys,Central,10.0,9.5,,Cash,Pending,5.0,1.0,73.15
10963,2024-05-29 11:17:21.868223,68.0,Beauty,,2.0,26.55,0.206,crypto,Pending,5.0,0.0,42.16
10964,2024-05-30 09:12:27.623019,56.0,Clothing,South,3.0,4.04,,Credit Card,Refunded,,0.0,9.64
10965,2024-05-31 07:07:33.377814,55.0,Books,North,16.0,8.9,0.043,,Completed,3.0,0.0,136.28
10966,2024-06-01 05:02:39.132610,51.0,Toys,South,2.0,120.18,0.169,Debit Card,completed,1.0,0.0,199.74
10967,2024-06-02 02:57:44.887406,55.0,Toys,South,10.0,11.01,0.181,crypto,completed,1.0,0.0,90.17
10968,2024-06-03 00:52:50.642201,67.0,Sports,South,6.0,80.05,0.293,PayPal,Completed,1.0,0.0,339.57
10969,2024-06-03 22:47:56.396997,51.0,Food,East,11.0,242.3,0.336,Debit Card,Completed,4.0,0.0,1769.76
10970,2024-06-04 20:43:02.151793,35.0,Toys,Central,7.0,26.75,0.218,Credit Card,Cancelled,,1.0,146.43
10971,2024-06-05 18:38:07.906588,47.0,Home,West,15.0,61.8,0.035,Debit Card,completed,5.0,0.0,894.56
10972,2024-06-06 16:33:13.661384,32.0,Food,West,6.0,80.8,0.095,PayPal,Refunded,5.0,1.0,438.74
10973,2024-06-07 14:28:19.416180,44.0,Home,,9.0,7.65,0.066,Credit Card,PENDING,4.0,0.0,64.31
10974,2024-06-08 12:23:25.170975,68.0,Beauty,South,12.0,15.8,0.05,Cash,Pending,2.0,0.0,180.12
10975,2024-06-09 10:18:30.925771,51.0,Clothing,East,19.0,9.93,0.146,PayPal,PENDING,4.0,0.0,161.12
10976,2024-06-10 08:13:36.680567,69.0,Electronics,,3.0,17.39,0.092,Credit Card,Cancelled,,0.0,47.37
10977,2024-06-11 06:08:42.435362,74.0,Toys,North,15.0,78.2,,crypto,completed,1.0,0.0,1070.95
10978,2024-06-12 04:03:48.190158,55.0,Clothing,Central,2.0,16.21,0.022,Debit Card,Completed,4.0,0.0,31.71
10979,2024-06-13 01:58:53.944954,50.0,Beauty,West,2.0,31.75,0.007,Credit Card,completed,1.0,0.0,63.06
10980,2024-06-13 23:53:59.699749,41.0,Books,South,3.0,9.48,0.041,Debit Card,Refunded,,,27.27
10981,2024-06-14 21:49:05.454545,32.0,Books,West,6.0,144.27,0.069,crypto,Cancelled,,,805.89
10982,2024-06-15 19:44:11.209341,47.0,Beauty,West,15.0,17.22,0.172,Credit Card,Completed,3.0,0.0,213.87
10983,2024-06-16 17:39:16.964136,72.0,Home,Central,10.0,205.94,0.204,,PENDING,1.0,,1639.28
10984,2024-06-17 15:34:22.718932,59.0,Sports,West,9.0,35.63,0.056,PayPal,Refunded,5.0,0.0,302.71
10985,2024-06-18 13:29:28.473728,68.0,Sports,West,1.0,6.12,0.17,,PENDING,4.0,0.0,5.08
10986,2024-06-19 11:24:34.228523,34.0,Home,East,16.0,26.97,0.137,,Pending,,0.0,372.4
10987,2024-06-20 09:19:39.983319,22.0,Books,Central,6.0,9.25,0.073,Credit Card,Cancelled,1.0,0.0,51.45
10988,2024-06-21 07:14:45.738115,46.0,Books,North,9.0,67.17,0.003,Debit Card,Refunded,2.0,0.0,602.72
10989,2024-06-22 05:09:51.492910,21.0,Toys,South,4.0,24.2,0.187,Credit Card,Refunded,3.0,,78.7
10990,2024-06-23 03:04:57.247706,27.0,Books,West,2.0,40.28,0.274,Cash,PENDING,2.0,0.0,58.49
10991,2024-06-24 01:00:03.002502,73.0,Clothing,South,4.0,21.26,0.091,Credit Card,Completed,,0.0,77.3
10992,2024-06-24 22:55:08.757297,34.0,Books,North,1.0,17.01,0.053,PayPal,Pending,2.0,1.0,16.11
10993,2024-06-25 20:50:14.512093,27.0,Food,South,19.0,10.29,0.355,Credit Card,PENDING,2.0,0.0,126.1
10994,2024-06-26 18:45:20.266889,34.0,Toys,North,10.0,90.33,0.11,,Refunded,3.0,0.0,803.94
10995,2024-06-27 16:40:26.021684,37.0,Electronics,East,15.0,26.9,0.089,Credit Card,Cancelled,3.0,0.0,367.59
10996,2024-06-28 14:35:31.776480,41.0,Books,West,19.0,22.7,0.343,Cash,Refunded,3.0,0.0,283.36
10997,2024-06-29 12:30:37.531276,22.0,Home,,16.0,26.11,0.327,crypto,completed,3.0,0.0,281.15
10998,2024-06-30 10:25:43.286071,51.0,Electronics,South,4.0,14.66,,Credit Card,Cancelled,2.0,0.0,48.14
10999,2024-07-01 08:20:49.040867,23.0,Clothing,West,2.0,22.79,0.196,Credit Card,Cancelled,5.0,0.0,36.65
11000,2024-07-02 06:15:54.795663,70.0,Home,East,13.0,42.38,0.087,PayPal,Refunded,5.0,,503.01
11001,2024-07-03 04:11:00.550458,19.0,Electronics,West,1.0,9.57,0.031,Cash,Completed,3.0,1.0,9.27
11002,2024-07-04 02:06:06.305254,30.0,Home,North,17.0,11.39,0.229,crypto,Cancelled,4.0,0.0,149.29
11003,2024-07-05 00:01:12.060050,60.0,Clothing,East,13.0,173.11,0.039,Debit Card,completed,1.0,0.0,2162.66
11004,2024-07-05 21:56:17.814845,60.0,Toys,South,4.0,21.43,0.18,Credit Card,PENDING,,0.0,70.29
11005,2024-07-06 19:51:23.569641,65.0,Food,East,7.0,17.08,0.376,,Completed,4.0,,74.61
11006,2024-07-07 17:46:29.324437,28.0,Clothing,East,17.0,6.6,0.381,Debit Card,Completed,,0.0,69.45
11007,2024-07-08 15:41:35.079232,68.0,Clothing,Central,9.0,91.91,0.096,Cash,Completed,4.0,0.0,747.78
11008,2024-07-09 13:36:40.834028,64.0,Home,East,4.0,9.33,0.25,Cash,Cancelled,4.0,1.0,27.99
11009,2024-07-10 11:31:46.588824,74.0,Toys,East,19.0,32.51,0.19,crypto,Completed,5.0,,500.33
11010,2024-07-11 09:26:52.343619,40.0,Beauty,West,1.0,4.26,0.35,Debit Card,Refunded,1.0,0.0,2.77
11011,2024-07-12 07:21:58.098415,72.0,Sports,South,10.0,88.39,0.109,Cash,Completed,4.0,0.0,787.55
11012,2024-07-13 05:17:03.853211,33.0,Books,West,4.0,135.94,,,completed,3.0,0.0,543.22
11013,2024-07-14 03:12:09.608006,48.0,Books,West,9.0,59.23,0.065,Cash,Pending,,0.0,498.42
11014,2024-07-15 01:07:15.362802,28.0,Food,North,13.0,5.25,0.14,Cash,completed,5.0,0.0,58.7
11015,2024-07-15 23:02:21.117598,71.0,Food,West,14.0,90.61,0.126,,Cancelled,,0.0,1108.7
11016,2024-07-16 20:57:26.872393,33.0,Books,Central,10.0,12.27,0.317,PayPal,Completed,3.0,0.0,83.8
11017,2024-07-17 18:52:32.627189,25.0,Sports,Central,6.0,8.12,0.272,Debit Card,Completed,3.0,0.0,35.47
11018,2024-07-18 16:47:38.381984,21.0,Books,North,16.0,20.9,0.12,crypto,Refunded,4.0,0.0,294.27
11019,2024-07-19 14:42:44.136780,57.0,Beauty,South,6.0,20.41,0.183,crypto,PENDING,3.0,0.0,100.05
11020,2024-07-20 12:37:49.891576,21.0,Sports,South,17.0,18.06,0.038,Debit Card,Completed,1.0,0.0,295.35
11021,2024-07-21 10:32:55.646371,73.0,Food,West,10.0,152.69,0.359,Debit Card,completed,3.0,1.0,978.74
11022,2024-07-22 08:28:01.401167,42.0,Electronics,West,18.0,370.25,,Debit Card,Cancelled,4.0,0.0,4171.98
11023,2024-07-23 06:23:07.155963,20.0,Home,West,18.0,6.4,0.392,,Pending,,0.0,70.04
11024,2024-07-24 04:18:12.910758,49.0,Beauty,South,3.0,14.49,0.347,Credit Card,Completed,3.0,0.0,28.39
11025,2024-07-25 02:13:18.665554,20.0,Beauty,East,15.0,39.3,0.07,crypto,Pending,5.0,0.0,548.24
11026,2024-07-26 00:08:24.420350,44.0,Toys,Central,15.0,20.77,0.018,Credit Card,Completed,5.0,0.0,305.94
11027,2024-07-26 22:03:30.175145,46.0,Food,East,4.0,53.48,0.232,Cash,Cancelled,5.0,1.0,164.29
11028,2024-07-27 19:58:35.929941,49.0,Food,East,9.0,99.4,0.365,Cash,PENDING,,0.0,568.07
11029,2024-07-28 17:53:41.684737,67.0,Clothing,South,19.0,81.39,0.071,crypto,completed,2.0,1.0,1436.61
11030,2024-07-29 15:48:47.439532,68.0,Beauty,East,17.0,68.83,,Cash,Cancelled,5.0,0.0,1166.6
11031,2024-07-30 13:43:53.194328,36.0,Clothing,North,11.0,242.48,,Debit Card,Pending,5.0,0.0,1808.42
11032,2024-07-31 11:38:58.949124,,Clothing,West,9.0,4.92,0.031,Credit Card,Completed,2.0,,42.91
11033,2024-08-01 09:34:04.703919,22.0,Home,North,10.0,195.61,0.165,Debit Card,Pending,,0.0,1633.34
11034,2024-08-02 07:29:10.458715,35.0,Clothing,Central,18.0,20.17,0.272,Cash,completed,5.0,0.0,264.31
11035,2024-08-03 05:24:16.213511,45.0,Sports,West,13.0,84.96,0.095,Credit Card,Cancelled,4.0,0.0,999.55
11036,2024-08-04 03:19:21.968306,59.0,Books,East,8.0,9.63,0.034,Debit Card,Pending,,0.0,74.42
11037,2024-08-05 01:14:27.723102,39.0,Electronics,Central,7.0,11.13,0.308,crypto,Pending,5.0,1.0,53.91
11038,2024-08-05 23:09:33.477898,38.0,Food,West,17.0,73.3,,Debit Card,completed,5.0,1.0,932.08
11039,2024-08-06 21:04:39.232693,23.0,Sports,East,15.0,3.27,0.395,Cash,Completed,2.0,1.0,29.68
11040,2024-08-07 18:59:44.987489,18.0,Electronics,North,15.0,108.56,0.138,Credit Card,Pending,4.0,0.0,1403.68
11041,2024-08-08 16:54:50.742285,22.0,Beauty,West,1.0,150.2,0.025,crypto,completed,,0.0,146.44
11042,2024-08-09 14:49:56.497080,58.0,Beauty,East,14.0,40.99,0.294,Credit Card,Completed,3.0,0.0,405.15
11043,2024-08-10 12:45:02.251876,29.0,Beauty,North,5.0,39.26,0.209,crypto,PENDING,1.0,1.0,155.27
11044,2024-08-11 10:40:08.006672,,Sports,Central,11.0,12.18,0.085,Credit Card,Completed,4.0,0.0,122.59
11045,2024-08-12 08:35:13.761467,63.0,Sports,Central,16.0,74.39,0.313,Cash,PENDING,3.0,0.0,817.69
11046,2024-08-13 06:30:19.516263,51.0,Food,Central,2.0,50.26,,crypto,Cancelled,4.0,1.0,92.28
11047,2024-08-14 04:25:25.271059,66.0,Books,,8.0,10.96,0.104,PayPal,completed,3.0,0.0,78.56
11048,2024-08-15 02:20:31.025854,31.0,Toys,South,11.0,20.7,0.037,Credit Card,Completed,3.0,0.0,219.28
11049,2024-08-16 00:15:36.780650,43.0,Clothing,West,18.0,27.35,0.16,Credit Card,PENDING,4.0,1.0,413.53
11050,2024-08-16 22:10:42.535446,62.0,Beauty,West,3.0,20.67,0.168,Debit Card,PENDING,2.0,0.0,51.59
11051,2024-08-17 20:05:48.290241,44.0,Home,South,1.0,6.45,0.206,crypto,Cancelled,4.0,0.0,5.12
11052,2024-08-18 18:00:54.045037,,Books,East,11.0,76.62,0.284,PayPal,Refunded,4.0,0.0,603.46
11053,2024-08-19 15:55:59.799833,43.0,Home,East,16.0,24.72,0.362,Cash,completed,3.0,0.0,252.34
11054,2024-08-20 13:51:05.554628,74.0,Food,Central,18.0,33.73,0.055,Debit Card,Refunded,1.0,1.0,573.75
11055,2024-08-21 11:46:11.309424,64.0,Food,North,16.0,16.54,0.022,PayPal,Completed,3.0,0.0,258.82
11056,2024-08-22 09:41:17.064220,74.0,Food,East,10.0,58.58,0.007,crypto,completed,5.0,0.0,581.7
11057,2024-08-23 07:36:22.819015,39.0,Electronics,North,18.0,42.03,0.057,PayPal,Cancelled,4.0,0.0,713.42
11058,2024-08-24 05:31:28.573811,64.0,Home,West,6.0,141.93,,,Completed,,,627.61
11059,2024-08-25 03:26:34.328607,73.0,Books,North,19.0,58.95,0.291,Credit Card,completed,4.0,0.0,794.12
11060,2024-08-26 01:21:40.083402,47.0,Toys,West,4.0,25.97,0.315,Debit Card,completed,2.0,0.0,71.16
11061,2024-08-26 23:16:45.838198,60.0,Books,,13.0,13.63,0.097,crypto,Refunded,,0.0,160.0
11062,2024-08-27 21:11:51.592994,65.0,Sports,South,14.0,93.61,0.122,crypto,Completed,3.0,0.0,1150.65
11063,2024-08-28 19:06:57.347789,34.0,Sports,,3.0,23.59,0.193,PayPal,Cancelled,2.0,0.0,57.11
11064,2024-08-29 17:02:03.102585,43.0,Beauty,East,10.0,26.95,0.025,Debit Card,Cancelled,4.0,0.0,262.76
11065,2024-08-30 14:57:08.857381,53.0,Toys,Central,6.0,26.94,0.244,crypto,Completed,3.0,0.0,122.2
11066,2024-08-31 12:52:14.612176,18.0,Sports,West,1.0,20.45,0.393,Credit Card,Completed,3.0,0.0,12.41
11067,2024-09-01 10:47:20.366972,25.0,Food,Central,14.0,27.51,0.144,PayPal,PENDING,5.0,1.0,329.68
11068,2024-09-02 08:42:26.121768,66.0,Books,North,8.0,334.1,0.301,Cash,Pending,5.0,0.0,1868.29
11069,2024-09-03 06:37:31.876563,52.0,Home,West,19.0,9.42,0.2,Credit Card,Refunded,1.0,0.0,143.18
11070,2024-09-04 04:32:37.631359,69.0,Food,South,14.0,12.46,0.051,Debit Card,Completed,5.0,0.0,165.54
11071,2024-09-05 02:27:43.386155,32.0,Electronics,East,10.0,174.37,0.233,crypto,Completed,,1.0,1337.42
11072,2024-09-06 00:22:49.140950,64.0,Sports,West,17.0,21.12,0.12,Credit Card,Pending,3.0,1.0,315.96
11073,2024-09-06 22:17:54.895746,73.0,Food,West,9.0,19.28,0.014,Cash,Pending,5.0,0.0,171.09
11074,2024-09-07 20:13:00.650542,39.0,Food,,6.0,114.64,0.254,Cash,completed,1.0,,513.13
11075,2024-09-08 18:08:06.405337,31.0,Electronics,East,11.0,6.02,0.344,Debit Card,Cancelled,4.0,0.0,43.44
11076,2024-09-09 16:03:12.160133,43.0,Clothing,South,7.0,88.74,0.138,Credit Card,Refunded,,0.0,535.46
11077,2024-09-10 13:58:17.914929,45.0,Books,West,17.0,34.98,0.156,PayPal,completed,5.0,0.0,501.89
11078,2024-09-11 11:53:23.669724,40.0,Home,West,1.0,57.84,0.356,Credit Card,Completed,3.0,,37.25
11079,2024-09-12 09:48:29.424520,31.0,Beauty,,5.0,56.56,0.325,Cash,Pending,4.0,0.0,190.89
11080,2024-09-13 07:43:35.179316,41.0,Clothing,Central,9.0,15.59,0.286,Debit Card,PENDING,3.0,1.0,100.18
11081,2024-09-14 05:38:40.934111,19.0,Sports,South,18.0,116.91,0.1,Debit Card,Cancelled,4.0,0.0,1893.94
11082,2024-09-15 03:33:46.688907,62.0,Food,East,2.0,17.11,0.364,PayPal,completed,,0.0,21.76
11083,2024-09-16 01:28:52.443703,43.0,Toys,West,11.0,54.09,,Debit Card,PENDING,3.0,0.0,558.1
11084,2024-09-16 23:23:58.198498,31.0,Electronics,West,6.0,146.24,0.251,Debit Card,Cancelled,5.0,1.0,657.2
11085,2024-09-17 21:19:03.953294,73.0,Electronics,South,8.0,173.24,0.012,Debit Card,PENDING,5.0,0.0,1369.29
11086,2024-09-18 19:14:09.708090,,Toys,Central,4.0,24.03,0.257,Debit Card,Pending,1.0,0.0,71.42
11087,2024-09-19 17:09:15.462885,24.0,Books,West,18.0,57.73,0.111,Debit Card,completed,4.0,0.0,923.8
11088,2024-09-20 15:04:21.217681,20.0,Clothing,South,11.0,21.51,0.18,Cash,completed,1.0,1.0,194.02
11089,2024-09-21 12:59:26.972477,64.0,Beauty,North,5.0,668.18,0.138,Credit Card,Cancelled,2.0,0.0,2879.86
11090,2024-09-22 10:54:32.727272,40.0,Books,Central,15.0,84.45,0.069,crypto,PENDING,5.0,0.0,1179.34
11091,2024-09-23 08:49:38.482068,63.0,Toys,East,18.0,36.63,0.249,,Pending,4.0,0.0,495.16
11092,2024-09-24 06:44:44.236864,60.0,Food,West,2.0,48.19,0.353,crypto,Completed,,,62.36
11093,2024-09-25 04:39:49.991659,64.0,Toys,South,11.0,53.98,0.384,crypto,completed,1.0,1.0,365.77
11094,2024-09-26 02:34:55.746455,62.0,Books,North,13.0,55.93,0.077,Cash,Completed,,1.0,671.1
11095,2024-09-27 00:30:01.501251,35.0,Home,East,4.0,24.83,0.287,Debit Card,Pending,,0.0,70.82
11096,2024-09-27 22:25:07.256046,55.0,Electronics,South,7.0,17374.077197260962,0.266,crypto,completed,,0.0,106.0
11097,2024-09-28 20:20:13.010842,52.0,Electronics,South,11.0,27.6,0.137,Debit Card,completed,1.0,,262.01
11098,2024-09-29 18:15:18.765638,68.0,Sports,East,4.0,8.43,0.008,PayPal,PENDING,2.0,0.0,33.45
11099,2024-09-30 16:10:24.520433,32.0,Sports,North,15.0,78.41,0.276,,Completed,1.0,0.0,851.53
11100,2024-10-01 14:05:30.275229,42.0,Toys,North,1.0,12.65,0.378,PayPal,PENDING,3.0,0.0,7.87
11101,2024-10-02 12:00:36.030025,72.0,Beauty,Central,3.0,9.28,0.253,crypto,Refunded,5.0,,20.8
11102,2024-10-03 09:55:41.784820,,Food,West,14.0,32.55,0.174,PayPal,Completed,1.0,0.0,376.41
11103,2024-10-04 07:50:47.539616,45.0,Home,East,6.0,28.33,0.21,Cash,Completed,1.0,0.0,134.28
11104,2024-10-05 05:45:53.294412,27.0,Clothing,,18.0,44.68,0.08,Cash,Refunded,2.0,1.0,739.9
11105,2024-10-06 03:40:59.049207,56.0,Books,East,1.0,16.75,0.3,crypto,Pending,3.0,0.0,11.72
11106,2024-10-07 01:36:04.804003,74.0,Beauty,North,6.0,20.68,0.299,Debit Card,Pending,1.0,0.0,86.98
11107,2024-10-07 23:31:10.558799,34.0,Food,West,6.0,75.99,0.058,Credit Card,completed,5.0,,429.5
11108,2024-10-08 21:26:16.313594,56.0,Sports,Central,16.0,70.63,,,Cancelled,5.0,,733.42
11109,2024-10-09 19:21:22.068390,39.0,Toys,,5.0,67.18,0.108,Debit Card,PENDING,1.0,1.0,299.62
11110,2024-10-10 17:16:27.823185,43.0,Books,South,17.0,34.49,0.393,Debit Card,Cancelled,,0.0,355.9
11111,2024-10-11 15:11:33.577981,61.0,Sports,East,10.0,40.56,0.153,Debit Card,completed,,0.0,343.54
11112,2024-10-12 13:06:39.332777,42.0,Toys,West,18.0,43.66,0.071,Credit Card,Cancelled,3.0,,730.08
11113,2024-10-13 11:01:45.087572,,Books,North,7.0,15.07,0.141,PayPal,Completed,5.0,0.0,90.62
11114,2024-10-14 08:56:50.842368,30.0,Clothing,West,3.0,194.19,0.176,Debit Card,Completed,,1.0,480.04
11115,2024-10-15 06:51:56.597164,37.0,Food,West,13.0,163.68,0.028,Cash,Refunded,5.0,,2068.26
11116,2024-10-16 04:47:02.351959,,Books,North,15.0,85.89,0.231,crypto,Refunded,3.0,0.0,990.74
11117,2024-10-17 02:42:08.106755,21.0,Home,East,19.0,19.87,0.239,crypto,completed,3.0,1.0,287.3
11118,2024-10-18 00:37:13.861551,27.0,Beauty,West,3.0,63.24,0.296,,completed,,1.0,133.56
11119,2024-10-18 22:32:19.616346,20.0,Electronics,South,4.0,107.13,,Debit Card,completed,1.0,0.0,423.38
11120,2024-10-19 20:27:25.371142,58.0,Home,North,5.0,7.63,0.216,Credit Card,Completed,4.0,0.0,29.91
11121,2024-10-20 18:22:31.125938,62.0,Home,Central,1.0,253.01,0.021,PayPal,Cancelled,2.0,0.0,247.7
11122,2024-10-21 16:17:36.880733,35.0,Beauty,East,4.0,4.11,0.28,crypto,PENDING,4.0,0.0,11.84
11123,2024-10-22 14:12:42.635529,64.0,Electronics,North,12.0,77.13,0.022,PayPal,completed,4.0,0.0,905.2
11124,2024-10-23 12:07:48.390325,,Home,Central,10.0,189.41,0.365,Credit Card,completed,5.0,0.0,1202.75
11125,2024-10-24 10:02:54.145120,,Books,Central,13.0,28.91,0.281,,Completed,3.0,1.0,270.22
11126,2024-10-25 07:57:59.899916,39.0,Books,West,14.0,27.64,0.203,PayPal,PENDING,5.0,,308.41
11127,2024-10-26 05:53:05.654712,51.0,Books,West,5.0,73.79,0.177,Credit Card,Completed,,0.0,303.65
11128,2024-10-27 03:48:11.409507,64.0,Electronics,West,4.0,305.59,0.052,PayPal,PENDING,2.0,0.0,1158.8
11129,2024-10-28 01:43:17.164303,25.0,Home,North,14.0,23.63,0.116,Debit Card,Completed,,0.0,292.44
11130,2024-10-28 23:38:22.919099,57.0,Toys,,10.0,12.97,0.348,Credit Card,Cancelled,1.0,,84.56
11131,2024-10-29 21:33:28.673894,66.0,Electronics,East,17.0,19.91,0.362,PayPal,completed,2.0,0.0,215.94
11132,2024-10-30 19:28:34.428690,61.0,Books,West,10.0,5.14,0.0,Debit Card,Pending,5.0,0.0,51.4
