employee_id,hire_date,department,job_level,employment_type,age,years_experience,education_level,base_salary,bonus_pct,performance_score,remote_days_per_week,training_hours,attrition
EMP0818,2022-06-07 21:47:39.690627,Legal,Junior,Part-time,27.0,20.0,Bachelor,25484.0,0.037,4.0,4.0,14.9,0
EMP0819,2022-06-11 05:32:48.698817,Sales,Mid,Intern,32.0,7.0,bachelor,69888.0,0.189,3.0,3.0,34.0,1
EMP0820,2022-06-14 13:17:57.707006,IT,Junior,Part-time,,8.0,Bachelor,27294.0,0.126,4.0,,18.3,0
EMP0821,2022-06-17 21:03:06.715195,Legal,Senior,Part-time,39.0,3.0,High School,105361.0,0.034,,,21.4,0
EMP0822,2022-06-21 04:48:15.723384,Marketing,Mid,Part-time,28.0,11.0,phd,30218.0,0.105,3.0,,56.4,0
EMP0823,2022-06-24 12:33:24.731574,Legal,Junior,Contract,48.0,14.0,bachelor,34589.0,0.189,2.0,1.0,16.4,0
EMP0824,2022-06-27 20:18:33.739763,HR,Director,Part-time,30.0,3.0,PhD,30260.0,0.187,4.0,3.0,9.7,0
EMP0825,2022-07-01 04:03:42.747952,HR,Lead,Contract,,21.0,Master,89589.0,0.005,,2.0,13.9,0
EMP0826,2022-07-04 11:48:51.756141,Marketing,Senior,Intern,59.0,22.0,phd,49288.0,0.105,3.0,0.0,43.5,0
EMP0827,2022-07-07 19:34:00.764331,Engineering,Director,Part-time,55.0,20.0,Bachelor,29508.0,0.047,3.0,5.0,0.8,0
EMP0828,2022-07-11 03:19:09.772520,IT,Mid,Full-time,53.0,4.0,Bachelor,14919.0,0.114,4.0,,7.8,0
EMP0829,2022-07-14 11:04:18.780709,Legal,Mid,Part-time,57.0,12.0,Master,43024.0,0.005,3.0,4.0,23.6,0
EMP0830,2022-07-17 18:49:27.788898,Finance,Manager,Part-time,29.0,0.0,Master,92586.0,0.252,4.0,0.0,4.1,0
EMP0831,2022-07-21 02:34:36.797088,HR,Lead,Contract,35.0,17.0,High School,96347.0,0.2,4.0,2.0,10.3,0
EMP0832,2022-07-24 10:19:45.805277,Finance,Mid,Contract,59.0,13.0,PhD,14884.0,0.193,4.0,5.0,19.0,0
EMP0833,2022-07-27 18:04:54.813466,IT,Manager,Full-time,57.0,21.0,Bachelor,62738.0,0.152,4.0,5.0,3.8,0
EMP0834,2022-07-31 01:50:03.821656,Marketing,Manager,Intern,29.0,13.0,PhD,22966.0,0.121,5.0,4.0,7.6,0
EMP0835,2022-08-03 09:35:12.829845,Marketing,Mid,Part-time,25.0,2.0,phd,35487.0,0.108,3.0,5.0,6.2,0
EMP0836,2022-08-06 17:20:21.838034,Operations,Mid,Contract,58.0,19.0,Bachelor,45536.0,0.029,3.0,3.0,59.6,0
EMP0837,2022-08-10 01:05:30.846223,Marketing,Mid,Part-time,30.0,0.0,Master,35849.0,0.115,5.0,0.0,14.4,0
EMP0838,2022-08-13 08:50:39.854413,Operations,Lead,Full-time,55.0,16.0,High School,58814.0,0.075,4.0,2.0,29.9,1
EMP0839,2022-08-16 16:35:48.862602,Engineering,Senior,Full-time,32.0,4.0,Master,101459.0,0.172,3.0,3.0,14.0,0
EMP0840,2022-08-20 00:20:57.870791,Marketing,Manager,Part-time,,22.0,Bachelor,59731.0,0.123,4.0,0.0,7.6,0
EMP0841,2022-08-23 08:06:06.878980,Sales,Mid,Full-time,36.0,25.0,bachelor,44828.0,0.178,5.0,4.0,32.3,0
EMP0842,2022-08-26 15:51:15.887170,Legal,Senior,Intern,28.0,11.0,Bachelor,73909.0,0.015,3.0,,10.6,0
EMP0843,2022-08-29 23:36:24.895359,HR,Director,Intern,23.0,0.0,High School,58805.0,0.074,4.0,3.0,6.3,0
EMP0844,2022-09-02 07:21:33.903548,Legal,Manager,Full-time,58.0,12.0,PhD,108232.0,0.155,3.0,4.0,0.1,0
EMP0845,2022-09-05 15:06:42.911737,Marketing,Director,Full-time,46.0,21.0,bachelor,54971.0,0.03,5.0,4.0,2.9,0
EMP0846,2022-09-08 22:51:51.919927,IT,Director,Part-time,28.0,12.0,High School,41461.0,0.027,5.0,,4.7,0
EMP0847,2022-09-12 06:37:00.928116,Marketing,Manager,Part-time,59.0,3.0,,20990.0,0.159,3.0,2.0,10.1,0
EMP0848,2022-09-15 14:22:09.936305,IT,Mid,Part-time,64.0,23.0,phd,102977.0,0.153,,0.0,17.2,1
EMP0849,2022-09-18 22:07:18.944494,Legal,Director,Contract,22.0,27.0,High School,49095.0,0.213,4.0,0.0,9.1,1
EMP0850,2022-09-22 05:52:27.952684,Finance,Director,Full-time,26.0,28.0,Master,26246.0,0.059,5.0,0.0,75.3,0
EMP0851,2022-09-25 13:37:36.960873,Finance,Senior,Part-time,54.0,15.0,phd,63787.0,0.018,2.0,3.0,14.9,0
EMP0852,2022-09-28 21:22:45.969062,HR,Mid,Contract,22.0,7.0,bachelor,32918.0,,4.0,3.0,21.6,0
EMP0853,2022-10-02 05:07:54.977252,IT,Director,Contract,53.0,12.0,Bachelor,74527.0,0.239,1.0,1.0,1.3,0
EMP0854,2022-10-05 12:53:03.985441,Marketing,Senior,Full-time,31.0,25.0,phd,39098.0,0.119,3.0,2.0,29.3,0
EMP0855,2022-10-08 20:38:12.993630,Sales,Junior,Contract,36.0,7.0,Master,,0.02,4.0,0.0,67.0,0
EMP0856,2022-10-12 04:23:22.001819,HR,Junior,Intern,59.0,17.0,Bachelor,61529.0,,5.0,4.0,15.1,0
EMP0857,2022-10-15 12:08:31.010009,Legal,Manager,Intern,48.0,23.0,PhD,129061.0,0.07,1.0,3.0,25.1,0
EMP0858,2022-10-18 19:53:40.018198,IT,Senior,Part-time,45.0,5.0,MASTER,80717.0,,3.0,5.0,32.1,1
EMP0859,2022-10-22 03:38:49.026387,Marketing,Lead,Full-time,46.0,14.0,Bachelor,84018.0,,3.0,3.0,10.4,0
EMP0860,2022-10-25 11:23:58.034576,Operations,Manager,Full-time,36.0,12.0,MASTER,44759.0,0.287,4.0,1.0,19.0,0
EMP0861,2022-10-28 19:09:07.042766,HR,Manager,Intern,57.0,24.0,bachelor,86239.0,0.263,,,5.2,0
EMP0862,2022-11-01 02:54:16.050955,IT,Manager,Contract,54.0,26.0,MASTER,84427.0,0.126,4.0,1.0,40.7,0
EMP0863,2022-11-04 10:39:25.059144,Operations,Manager,Intern,43.0,17.0,phd,61765.0,0.173,2.0,4.0,0.3,0
EMP0864,2022-11-07 18:24:34.067333,HR,Mid,Full-time,31.0,25.0,High School,,0.181,3.0,4.0,29.1,0
EMP0865,2022-11-11 02:09:43.075523,IT,Manager,Full-time,54.0,29.0,phd,35981.0,0.052,3.0,0.0,12.5,0
EMP0866,2022-11-14 09:54:52.083712,Engineering,Mid,Contract,56.0,10.0,High School,53987.0,0.037,4.0,,11.5,0
EMP0867,2022-11-17 17:40:01.091901,Operations,Lead,Contract,40.0,29.0,phd,56798.0,0.017,3.0,4.0,52.5,1
EMP0868,2022-11-21 01:25:10.100090,Sales,Lead,Part-time,29.0,22.0,MASTER,25886.0,0.135,2.0,1.0,16.4,0
EMP0869,2022-11-24 09:10:19.108280,Sales,Junior,Intern,48.0,0.0,Bachelor,67894.0,0.222,3.0,3.0,5.8,0
EMP0870,2022-11-27 16:55:28.116469,Operations,Manager,Full-time,42.0,3.0,MASTER,32925.0,0.128,3.0,0.0,7.8,0
EMP0871,2022-12-01 00:40:37.124658,Sales,Manager,Part-time,61.0,20.0,PhD,47899.0,0.221,3.0,0.0,3.5,0
EMP0872,2022-12-04 08:25:46.132848,Legal,Senior,Part-time,52.0,12.0,,69417.0,0.206,3.0,2.0,4.8,1
EMP0873,2022-12-07 16:10:55.141037,Legal,Lead,Contract,29.0,12.0,Bachelor,53719.0,0.082,3.0,3.0,26.3,0
EMP0874,2022-12-10 23:56:04.149226,Sales,Lead,Full-time,43.0,9.0,bachelor,93881.0,0.196,1.0,,11.4,1
EMP0875,2022-12-14 07:41:13.157415,Engineering,Senior,Contract,23.0,17.0,Master,58193.0,0.292,,3.0,32.1,0
EMP0876,2022-12-17 15:26:22.165605,IT,Manager,Part-time,52.0,9.0,phd,49138.0,0.028,4.0,0.0,40.8,0
EMP0877,2022-12-20 23:11:31.173794,HR,Senior,Part-time,28.0,18.0,phd,34137.0,0.007,5.0,1.0,12.4,0
EMP0878,2022-12-24 06:56:40.181983,Marketing,Director,Part-time,40.0,29.0,High School,29279.0,0.158,3.0,0.0,0.8,0
EMP0879,2022-12-27 14:41:49.190172,Engineering,Senior,Full-time,32.0,19.0,PhD,35040.0,0.235,4.0,1.0,9.2,0
EMP0880,2022-12-30 22:26:58.198362,Operations,Mid,Part-time,57.0,24.0,bachelor,36152.0,0.231,5.0,0.0,12.3,1
EMP0881,2023-01-03 06:12:07.206551,IT,Manager,Contract,33.0,14.0,,38552.0,0.193,3.0,,8.8,0
EMP0882,2023-01-06 13:57:16.214740,IT,Manager,Full-time,42.0,17.0,PhD,12951.0,0.235,4.0,4.0,3.7,1
EMP0883,2023-01-09 21:42:25.222929,Sales,Mid,Contract,52.0,21.0,Master,106946.0,0.0,,2.0,10.2,0
EMP0884,2023-01-13 05:27:34.231119,Engineering,Junior,Part-time,37.0,18.0,phd,56812.0,0.026,5.0,0.0,5.4,0
EMP0885,2023-01-16 13:12:43.239308,Marketing,Senior,Part-time,,13.0,Master,,0.168,,0.0,48.8,0
EMP0886,2023-01-19 20:57:52.247497,IT,Junior,Contract,32.0,21.0,phd,19047.0,0.214,4.0,0.0,2.2,0
EMP0887,2023-01-23 04:43:01.255686,Sales,Mid,Part-time,40.0,13.0,Bachelor,105958.0,0.209,3.0,3.0,29.2,0
EMP0888,2023-01-26 12:28:10.263876,Marketing,Mid,Contract,39.0,26.0,High School,43483.0,,1.0,2.0,21.6,0
EMP0889,2023-01-29 20:13:19.272065,Sales,Senior,Contract,27.0,19.0,MASTER,32573.0,0.034,4.0,2.0,40.2,0
EMP0890,2023-02-02 03:58:28.280254,Marketing,Senior,Contract,36.0,10.0,PhD,32321.0,0.271,5.0,2.0,2.9,0
EMP0891,2023-02-05 11:43:37.288444,Marketing,Lead,Full-time,44.0,13.0,High School,22116.0,0.034,2.0,3.0,19.2,0
EMP0892,2023-02-08 19:28:46.296633,HR,Junior,Full-time,44.0,17.0,Master,39018.0,0.215,3.0,2.0,28.9,0
EMP0893,2023-02-12 03:13:55.304822,Engineering,Mid,Contract,44.0,4.0,High School,74701.0,0.218,3.0,1.0,11.2,0
EMP0894,2023-02-15 10:59:04.313011,Marketing,Director,Contract,59.0,21.0,Bachelor,47215.0,0.059,4.0,2.0,42.1,0
EMP0895,2023-02-18 18:44:13.321201,HR,Manager,Full-time,37.0,7.0,Master,59031.0,0.001,3.0,0.0,21.9,0
EMP0896,2023-02-22 02:29:22.329390,Finance,Lead,Full-time,41.0,9.0,PhD,57084.0,0.057,2.0,4.0,18.1,0
EMP0897,2023-02-25 10:14:31.337579,Marketing,Mid,Intern,49.0,15.0,,39723.0,0.097,3.0,3.0,1.0,0
EMP0898,2023-02-28 17:59:40.345768,Sales,Lead,Intern,35.0,24.0,PhD,34520.0,0.228,3.0,,28.5,0
EMP0899,2023-03-04 01:44:49.353958,Marketing,Senior,Intern,29.0,28.0,High School,67820.0,0.285,5.0,4.0,4.4,1
EMP0900,2023-03-07 09:29:58.362147,Legal,Director,Part-time,,15.0,High School,51392.0,0.295,2.0,0.0,4.9,0
EMP0901,2023-03-10 17:15:07.370336,Marketing,Mid,Intern,39.0,24.0,High School,71948.0,0.226,1.0,3.0,40.3,0
EMP0902,2023-03-14 01:00:16.378525,Engineering,Lead,Contract,62.0,0.0,,23114.0,0.228,4.0,5.0,27.5,1
EMP0903,2023-03-17 08:45:25.386715,IT,Manager,Contract,37.0,5.0,MASTER,31577.0,0.141,3.0,,5.2,0
EMP0904,2023-03-20 16:30:34.394904,Sales,Director,Intern,40.0,9.0,,35996.0,0.106,4.0,,44.0,0
EMP0905,2023-03-24 00:15:43.403093,Marketing,Manager,Intern,39.0,24.0,MASTER,25593.0,0.217,3.0,,5.4,0
EMP0906,2023-03-27 08:00:52.411282,IT,Senior,Part-time,51.0,19.0,Master,131388.0,0.268,3.0,0.0,4.5,0
EMP0907,2023-03-30 15:46:01.419472,Finance,Manager,Part-time,50.0,2.0,Bachelor,38112.0,0.078,1.0,0.0,15.3,0
EMP0908,2023-04-02 23:31:10.427661,Marketing,Lead,Contract,25.0,2.0,phd,83763.0,0.239,2.0,4.0,12.1,0
EMP0909,2023-04-06 07:16:19.435850,Sales,Lead,Intern,62.0,22.0,,20502.0,0.284,,1.0,0.1,1
EMP0910,2023-04-09 15:01:28.444040,Sales,Director,Full-time,22.0,9.0,PhD,122127.0,0.106,3.0,,6.4,1
EMP0911,2023-04-12 22:46:37.452229,Operations,Senior,Part-time,32.0,12.0,Bachelor,37207.0,0.212,2.0,4.0,22.0,1
EMP0912,2023-04-16 06:31:46.460418,Marketing,Senior,Intern,55.0,28.0,MASTER,47924.0,0.018,3.0,1.0,50.2,0
EMP0913,2023-04-19 14:16:55.468607,Sales,Manager,Intern,48.0,1.0,High School,25033.0,0.181,4.0,1.0,12.0,0
EMP0914,2023-04-22 22:02:04.476797,Operations,Senior,Part-time,61.0,13.0,,29480.0,0.054,5.0,4.0,6.9,0
EMP0915,2023-04-26 05:47:13.484986,Marketing,Lead,Contract,30.0,7.0,bachelor,34300.0,0.199,,2.0,16.5,0
EMP0916,2023-04-29 13:32:22.493175,Finance,Manager,Part-time,,13.0,PhD,,0.018,3.0,0.0,761.9016445079938,0
EMP0917,2023-05-02 21:17:31.501364,Sales,Junior,Intern,43.0,21.0,High School,40917.0,0.017,4.0,2.0,9.5,0
EMP0918,2023-05-06 05:02:40.509554,IT,Manager,Full-time,37.0,25.0,MASTER,23215.0,0.142,3.0,,6.3,0
EMP0919,2023-05-09 12:47:49.517743,IT,Director,Part-time,33.0,15.0,High School,54909.0,0.191,4.0,,0.8,0
EMP0920,2023-05-12 20:32:58.525932,Finance,Director,Contract,28.0,15.0,Bachelor,72260.0,0.264,4.0,2.0,1.6,0
EMP0921,2023-05-16 04:18:07.534121,Engineering,Manager,Contract,38.0,26.0,Bachelor,27028.0,0.205,3.0,2.0,56.2,0
EMP0922,2023-05-19 12:03:16.542311,Legal,Senior,Intern,27.0,26.0,,41326.0,0.153,4.0,4.0,0.7,0
EMP0923,2023-05-22 19:48:25.550500,Marketing,Lead,Part-time,37.0,29.0,Bachelor,90869.0,0.205,4.0,4.0,7.9,0
EMP0924,2023-05-26 03:33:34.558689,Legal,Manager,Contract,35.0,6.0,MASTER,42125.0,0.296,4.0,2.0,26.6,1
EMP0925,2023-05-29 11:18:43.566878,Finance,Lead,Full-time,22.0,26.0,High School,27071.0,,4.0,5.0,1.0,1
EMP0926,2023-06-01 19:03:52.575068,Sales,Junior,Intern,24.0,23.0,bachelor,62716.0,,4.0,4.0,22.1,1
EMP0927,2023-06-05 02:49:01.583257,HR,Mid,Contract,31.0,18.0,Bachelor,47219.0,0.008,3.0,4.0,4.0,0
EMP0928,2023-06-08 10:34:10.591446,Operations,Manager,Full-time,39.0,26.0,Bachelor,99852.0,0.092,4.0,3.0,1.3,1
EMP0929,2023-06-11 18:19:19.599636,Operations,Manager,Part-time,40.0,10.0,bachelor,17990.0,0.162,3.0,4.0,78.2,0
EMP0930,2023-06-15 02:04:28.607825,Marketing,Director,Full-time,61.0,4.0,bachelor,63728.0,,3.0,,16.3,0
EMP0931,2023-06-18 09:49:37.616014,Legal,Lead,Full-time,,10.0,MASTER,38298.0,0.204,4.0,1.0,23.8,0
EMP0932,2023-06-21 17:34:46.624203,Operations,Junior,Full-time,64.0,28.0,MASTER,898337.4740305995,0.082,,0.0,12.5,0
EMP0933,2023-06-25 01:19:55.632393,HR,Senior,Intern,32.0,25.0,bachelor,49647.0,0.285,4.0,,6.9,0
EMP0934,2023-06-28 09:05:04.640582,Sales,Senior,Contract,34.0,7.0,phd,34344.0,0.228,3.0,4.0,4.0,0
EMP0935,2023-07-01 16:50:13.648771,Operations,Mid,Contract,64.0,18.0,High School,69124.0,0.003,5.0,0.0,15.2,1
EMP0936,2023-07-05 00:35:22.656960,IT,Senior,Intern,51.0,19.0,High School,30885.0,0.199,5.0,1.0,7.8,0
EMP0937,2023-07-08 08:20:31.665150,Marketing,Mid,Contract,23.0,1.0,Bachelor,54927.0,0.029,3.0,5.0,20.6,0
EMP0938,2023-07-11 16:05:40.673339,HR,Mid,Contract,51.0,23.0,Bachelor,40159.0,0.212,3.0,2.0,57.0,0
EMP0939,2023-07-14 23:50:49.681528,Finance,Lead,Intern,28.0,28.0,Master,27861.0,0.252,4.0,2.0,13.0,0
EMP0940,2023-07-18 07:35:58.689717,HR,Junior,Part-time,35.0,26.0,Master,65044.0,0.09,,0.0,6.7,0
EMP0941,2023-07-21 15:21:07.697907,HR,Mid,Part-time,29.0,13.0,MASTER,61687.0,0.058,3.0,,31.1,0
EMP0942,2023-07-24 23:06:16.706096,Finance,Junior,Intern,35.0,19.0,Bachelor,45468.0,0.2,4.0,1.0,29.2,0
EMP0943,2023-07-28 06:51:25.714285,Sales,Manager,Contract,37.0,1.0,PhD,65166.0,0.117,3.0,0.0,21.3,0
EMP0944,2023-07-31 14:36:34.722474,HR,Senior,Full-time,45.0,5.0,MASTER,59617.0,0.17,4.0,0.0,4.2,0
EMP0945,2023-08-03 22:21:43.730664,Finance,Mid,Intern,43.0,7.0,bachelor,23306.0,0.16,,0.0,0.2,0
EMP0946,2023-08-07 06:06:52.738853,Sales,Senior,Full-time,25.0,1.0,PhD,89507.0,0.272,3.0,3.0,2.6,1
EMP0947,2023-08-10 13:52:01.747042,Sales,Manager,Contract,41.0,1.0,High School,55933.0,0.076,2.0,0.0,6.9,0
EMP0948,2023-08-13 21:37:10.755232,Finance,Director,Part-time,51.0,3.0,Master,127451.0,0.02,5.0,,15.8,0
EMP0949,2023-08-17 05:22:19.763421,Operations,Mid,Part-time,39.0,10.0,MASTER,,0.088,3.0,0.0,26.1,1
EMP0950,2023-08-20 13:07:28.771610,Marketing,Senior,Contract,28.0,15.0,Bachelor,54492.0,0.207,5.0,4.0,9.8,1
EMP0951,2023-08-23 20:52:37.779799,Marketing,Mid,Contract,37.0,1.0,MASTER,39944.0,0.06,5.0,5.0,24.1,0
EMP0952,2023-08-27 04:37:46.787989,Finance,Senior,Part-time,59.0,24.0,bachelor,14193.0,0.024,3.0,2.0,7.3,1
EMP0953,2023-08-30 12:22:55.796178,Sales,Director,Part-time,35.0,22.0,PhD,28165.0,0.077,4.0,0.0,0.0,0
EMP0954,2023-09-02 20:08:04.804367,Legal,Director,Full-time,58.0,6.0,,22014.0,0.118,3.0,,18.4,0
EMP0955,2023-09-06 03:53:13.812556,Legal,Mid,Full-time,23.0,20.0,bachelor,,0.283,5.0,3.0,2.0,1
EMP0956,2023-09-09 11:38:22.820746,Finance,Manager,Intern,35.0,16.0,PhD,27101.0,0.112,4.0,5.0,0.1,0
EMP0957,2023-09-12 19:23:31.828935,Finance,Senior,Full-time,46.0,3.0,phd,30158.0,0.071,4.0,4.0,33.7,1
EMP0958,2023-09-16 03:08:40.837124,Marketing,Senior,Full-time,30.0,2.0,phd,22298.0,0.032,1.0,3.0,6.2,0
EMP0959,2023-09-19 10:53:49.845313,Legal,Manager,Contract,30.0,8.0,,42987.0,0.191,4.0,4.0,12.9,0
EMP0960,2023-09-22 18:38:58.853503,IT,Junior,Contract,57.0,15.0,Bachelor,73027.0,0.02,4.0,4.0,38.1,0
EMP0961,2023-09-26 02:24:07.861692,Legal,Manager,Part-time,49.0,26.0,MASTER,27958.0,0.177,3.0,5.0,15.3,1
EMP0962,2023-09-29 10:09:16.869881,Sales,Mid,Full-time,58.0,13.0,PhD,97020.0,0.249,4.0,3.0,32.0,0
EMP0963,2023-10-02 17:54:25.878070,Sales,Senior,Intern,39.0,14.0,Bachelor,55279.0,0.29,4.0,,8.6,1
EMP0964,2023-10-06 01:39:34.886260,IT,Manager,Full-time,47.0,27.0,High School,40551.0,0.154,1.0,4.0,3.3,1
EMP0965,2023-10-09 09:24:43.894449,Engineering,Lead,Full-time,38.0,29.0,bachelor,75101.0,0.005,5.0,5.0,51.1,0
EMP0966,2023-10-12 17:09:52.902638,Finance,Lead,Contract,40.0,22.0,bachelor,46481.0,0.262,4.0,,5.2,0
EMP0967,2023-10-16 00:55:01.910828,Operations,Senior,Full-time,52.0,20.0,Bachelor,,0.219,3.0,2.0,5.0,0
EMP0968,2023-10-19 08:40:10.919017,Operations,Junior,Intern,28.0,22.0,phd,88404.0,0.121,5.0,,48.8,0
EMP0969,2023-10-22 16:25:19.927206,Finance,Director,Part-time,46.0,19.0,phd,54227.0,0.018,4.0,3.0,36.1,0
EMP0970,2023-10-26 00:10:28.935395,HR,Director,Contract,58.0,2.0,,,0.098,5.0,0.0,21.4,0
EMP0971,2023-10-29 07:55:37.943585,Legal,Lead,Contract,32.0,17.0,,28479.0,,3.0,1.0,4.2,0
EMP0972,2023-11-01 15:40:46.951774,IT,Junior,Intern,61.0,2.0,PhD,34820.0,0.157,5.0,0.0,18.7,0
EMP0973,2023-11-04 23:25:55.959963,Finance,Junior,Intern,36.0,14.0,High School,40180.0,0.02,4.0,0.0,35.4,0
EMP0974,2023-11-08 07:11:04.968152,IT,Junior,Part-time,56.0,24.0,phd,70378.0,0.25,2.0,,30.3,0
EMP0975,2023-11-11 14:56:13.976342,Engineering,Senior,Part-time,27.0,7.0,Master,81452.0,0.196,3.0,1.0,16.1,0
EMP0976,2023-11-14 22:41:22.984531,Marketing,Director,Part-time,48.0,9.0,PhD,134925.0,0.092,3.0,3.0,29.5,0
EMP0977,2023-11-18 06:26:31.992720,Finance,Senior,Full-time,64.0,10.0,High School,82184.0,0.087,4.0,5.0,12.5,0
EMP0978,2023-11-21 14:11:41.000909,Operations,Lead,Part-time,32.0,9.0,bachelor,37116.0,0.224,5.0,5.0,7.9,0
EMP0979,2023-11-24 21:56:50.009099,HR,Lead,Full-time,59.0,25.0,High School,34563.0,0.23,3.0,5.0,18.1,0
EMP0980,2023-11-28 05:41:59.017288,IT,Mid,Intern,26.0,6.0,PhD,71764.0,0.065,4.0,,13.2,1
EMP0981,2023-12-01 13:27:08.025477,HR,Director,Contract,34.0,25.0,,52789.0,0.068,5.0,0.0,34.1,0
EMP0982,2023-12-04 21:12:17.033666,Marketing,Director,Intern,38.0,22.0,phd,56301.0,0.029,5.0,,14.5,0
EMP0983,2023-12-08 04:57:26.041856,HR,Mid,Full-time,29.0,29.0,bachelor,28423.0,0.079,3.0,0.0,11.3,0
EMP0984,2023-12-11 12:42:35.050045,Legal,Lead,Intern,61.0,24.0,Master,33006.0,0.133,3.0,1.0,35.7,0
EMP0985,2023-12-14 20:27:44.058234,IT,Senior,Intern,58.0,4.0,phd,19869.0,0.108,,2.0,14.2,0
EMP0986,2023-12-18 04:12:53.066424,HR,Senior,Intern,60.0,29.0,bachelor,138160.0,0.134,2.0,1.0,11.1,0
EMP0987,2023-12-21 11:58:02.074613,Marketing,Mid,Full-time,47.0,27.0,bachelor,,0.239,2.0,1.0,13.5,0
EMP0988,2023-12-24 19:43:11.082802,Engineering,Manager,Contract,50.0,8.0,PhD,31969.0,0.284,2.0,1.0,24.7,0
EMP0989,2023-12-28 03:28:20.090991,Marketing,Mid,Full-time,54.0,1.0,PhD,27346.0,0.16,4.0,2.0,7.0,0
EMP0990,2023-12-31 11:13:29.099181,Finance,Junior,Full-time,26.0,4.0,MASTER,46071.0,0.254,2.0,3.0,23.1,0
EMP0991,2024-01-03 18:58:38.107370,IT,Senior,Contract,47.0,20.0,phd,102438.0,0.025,4.0,,30.3,1
EMP0992,2024-01-07 02:43:47.115559,IT,Mid,Contract,26.0,4.0,PhD,52576.0,0.224,3.0,,50.5,1
EMP0993,2024-01-10 10:28:56.123748,Finance,Lead,Part-time,61.0,5.0,,41825.0,,5.0,2.0,1.8,0
EMP0994,2024-01-13 18:14:05.131938,HR,Manager,Full-time,43.0,16.0,Bachelor,35859.0,0.279,4.0,0.0,21.1,0
EMP0995,2024-01-17 01:59:14.140127,Operations,Lead,Intern,41.0,21.0,PhD,35952.0,0.125,4.0,4.0,40.0,0
EMP0996,2024-01-20 09:44:23.148316,IT,Mid,Contract,28.0,16.0,bachelor,,0.066,3.0,,4.5,0
EMP0997,2024-01-23 17:29:32.156505,Finance,Senior,Full-time,54.0,22.0,phd,39303.0,0.266,1.0,4.0,1.5,0
EMP0998,2024-01-27 01:14:41.164695,Legal,Manager,Part-time,30.0,17.0,,124971.0,0.224,3.0,3.0,8.3,0
EMP0999,2024-01-30 08:59:50.172884,Sales,Manager,Contract,22.0,21.0,bachelor,16609.0,0.11,2.0,1.0,9.8,0
EMP1000,2024-02-02 16:44:59.181073,Sales,Senior,Intern,39.0,6.0,High School,53315.0,,4.0,5.0,5.3,1
EMP1001,2024-02-06 00:30:08.189262,Finance,Senior,Contract,51.0,27.0,Bachelor,71023.0,0.125,3.0,,56.4,1
EMP1002,2024-02-09 08:15:17.197452,Legal,Senior,Contract,37.0,22.0,PhD,19386.0,,4.0,,21.8,0
EMP1003,2024-02-12 16:00:26.205641,Sales,Junior,Intern,61.0,3.0,Master,88215.0,0.066,4.0,0.0,2.6,0
EMP1004,2024-02-15 23:45:35.213830,Operations,Director,Contract,38.0,22.0,phd,39377.0,0.147,3.0,2.0,23.2,0
EMP1005,2024-02-19 07:30:44.222020,Operations,Manager,Intern,44.0,27.0,,21635.0,0.248,5.0,3.0,6.9,0
EMP1006,2024-02-22 15:15:53.230209,Marketing,Lead,Intern,,22.0,High School,52282.0,0.088,3.0,4.0,15.3,0
EMP1007,2024-02-25 23:01:02.238398,HR,Director,Intern,35.0,1.0,High School,49817.0,0.204,3.0,2.0,31.2,0
EMP1008,2024-02-29 06:46:11.246587,Operations,Senior,Intern,44.0,13.0,phd,59624.0,0.148,2.0,3.0,23.2,1
EMP1009,2024-03-03 14:31:20.254777,Sales,Junior,Contract,23.0,13.0,phd,49176.0,0.129,3.0,0.0,17.6,0
EMP1010,2024-03-06 22:16:29.262966,Legal,Director,Part-time,44.0,12.0,PhD,42510.0,0.006,4.0,2.0,2.3,0
EMP1011,2024-03-10 06:01:38.271155,Sales,Lead,Contract,,24.0,Master,43184.0,0.046,2.0,1.0,74.8,0
EMP1012,2024-03-13 13:46:47.279344,IT,Lead,Intern,23.0,21.0,PhD,50716.0,0.175,2.0,3.0,18.9,0
EMP1013,2024-03-16 21:31:56.287534,Legal,Senior,Intern,56.0,25.0,bachelor,60983.0,0.165,4.0,1.0,28.9,0
EMP1014,2024-03-20 05:17:05.295723,Legal,Lead,Part-time,40.0,12.0,phd,46584.0,0.114,3.0,0.0,9.4,0
EMP1015,2024-03-23 13:02:14.303912,HR,Lead,Part-time,,5.0,phd,120526.0,0.144,5.0,5.0,39.3,0
EMP1016,2024-03-26 20:47:23.312101,Operations,Lead,Part-time,56.0,17.0,MASTER,61462.0,0.204,5.0,,5.5,0
EMP1017,2024-03-30 04:32:32.320291,HR,Junior,Part-time,45.0,6.0,phd,74864.0,0.269,3.0,3.0,2.1,0
EMP1018,2024-04-02 12:17:41.328480,Engineering,Director,Intern,45.0,20.0,bachelor,37235.0,0.283,4.0,3.0,48.0,0
EMP1019,2024-04-05 20:02:50.336669,HR,Mid,Part-time,23.0,11.0,phd,52237.0,0.217,4.0,0.0,57.8,0
EMP1020,2024-04-09 03:47:59.344858,IT,Junior,Part-time,43.0,4.0,Bachelor,103177.0,0.07,3.0,,0.9,0
EMP1021,2024-04-12 11:33:08.353048,Engineering,Lead,Full-time,63.0,16.0,Bachelor,26560.0,0.113,4.0,0.0,6.4,0
